raw_acc:magnitude_stats:mean,raw_acc:3d:mean_x,raw_acc:3d:mean_y,raw_acc:3d:mean_z,proc_gyro:magnitude_stats:mean,proc_gyro:3d:mean_x,proc_gyro:3d:mean_y,proc_gyro:3d:mean_z,raw_magnet:magnitude_stats:mean,raw_magnet:3d:mean_x,raw_magnet:3d:mean_y,raw_magnet:3d:mean_z,location_quick_features:mean_abs_lat_deriv,location_quick_features:mean_abs_long_deriv
,-0.074033,0.956759,,1.62329,,-0.25879,0.011066,,-188.843073,113.234022,,,3e-06
1.022048,-0.091045,,0.070718,0.595642,-0.009882,,0.004192,283.915173,,109.353666,-178.700693,,0.000117
1.001806,,-0.060281,0.942157,0.389646,0.005471,,,,,87.816363,-170.597878,,0.000146
0.998166,0.370091,-0.00139,0.923381,0.328519,0.001851,,-0.0057,235.541265,-137.047155,,-172.360852,7e-06,
0.996995,,,0.452822,,0.060121,-0.027494,,,-139.843343,102.663811,-189.279368,8e-06,4e-06
,0.098712,0.973086,,1.034418,,-0.159201,0.014096,288.300755,-173.749576,115.852116,-198.160595,8e-06,
1.002716,,,0.490445,0.341702,0.064473,,-0.010785,259.992374,-143.797154,110.656213,-185.845157,6.1e-05,
0.996939,0.060203,0.470133,0.543522,0.34977,-0.068077,-0.032661,0.010379,277.578288,-193.318821,,-170.911573,,
0.994,0.015632,,,0.264506,-0.016043,0.002709,-0.000721,,,116.520761,-186.20004,5e-06,2e-06
0.992117,0.012431,0.963973,0.184524,0.206912,-0.005858,,0.001125,295.961994,-203.343166,114.64506,-181.8936,,6e-06
0.998573,-0.029469,0.980014,0.07442,0.452779,,0.007568,-0.008284,293.180186,-199.358237,,,,1.3e-05
1.106732,0.056429,1.007794,0.095874,1.956234,-0.026033,-0.188699,0.103434,271.367294,-157.814583,116.045654,,8e-06,
0.991372,-0.031678,0.987972,,0.109447,,0.000551,,272.241024,-193.518411,,-166.927564,,
,,0.990909,,,,0.128487,,285.038912,-167.32493,130.952357,-188.819226,2.2e-05,2.6e-05
,-0.220823,0.956698,-0.137426,0.068036,0.000843,-0.002617,-8e-06,,-198.39806,,-215.312926,2e-06,4e-06
1.004947,,0.73369,0.082871,0.696201,-0.094302,,,,,113.352958,-182.967401,,3e-05
0.991117,-0.157121,0.766797,,0.008417,0.000126,-0.000923,0.002757,248.952306,-188.791137,,-137.890189,,5e-06
,-0.205273,0.962495,,0.08003,0.00615,,0.001218,,-197.261471,107.823053,-157.254819,,
1.116796,-0.145487,0.992951,-0.087519,1.810828,,,0.105507,282.638777,-180.866348,113.250221,-184.324527,,1.4e-05
,-0.168737,0.964205,-0.025287,0.1351,0.011518,-0.016767,0.01459,,-184.130822,111.180769,,1.7e-05,7.5e-05
0.996088,,0.964308,,0.236324,0.00698,,0.001086,,-185.240799,121.559361,-163.535582,,
0.998627,-0.075391,0.969463,-0.126661,,0.008899,0.022748,,271.229148,-182.605999,,-161.75347,1e-05,1.3e-05
1.000544,-0.17056,0.970798,-0.032684,0.353532,0.000911,0.023584,-0.00534,,-193.332127,116.1761,-160.085354,6e-06,1e-06
1.0053,-0.203337,0.744085,,0.498752,0.050744,-0.017429,0.04114,270.338148,,96.359965,-158.606536,8e-06,5e-06
0.995364,,,0.803763,,-0.051299,,-0.023649,245.648722,,67.356948,-154.66538,8e-06,9e-06
,-0.370385,0.239791,0.887933,0.047036,,-0.002847,-0.009097,,-182.570158,,-156.383836,4e-06,6e-06
0.998115,,,0.540893,0.348744,0.047563,,,,-188.218979,75.956181,-157.7212,4e-06,1.1e-05
0.993787,-0.211758,,,0.212414,0.005193,-0.002151,0.002383,297.977531,,117.428131,-162.943139,8e-06,7e-06
1.079621,-0.168413,,-0.041261,,,,,,-204.411294,115.881957,,5e-06,6e-06
0.996237,,,0.060437,0.242226,,-0.035456,-0.015158,270.972059,-143.4527,119.791087,-196.144876,0.000398,0.001174
0.992941,,0.968172,,,,-0.000902,,,-147.336975,126.638033,-194.451798,8e-06,
0.997563,-0.103257,0.971134,-0.09192,,,0.008071,-0.014573,,,127.840187,-200.746915,3e-06,5e-06
,-0.069171,0.962743,,,0.012742,0.001856,,299.137008,-197.212969,138.422547,,0.002257,0.001526
0.99638,,0.645499,0.527896,,-0.010511,-0.000433,0.032939,265.611181,,87.380476,-161.613264,1.1e-05,1.1e-05
0.993437,,,0.839375,0.087359,,,-0.006176,267.525697,,,-150.132612,8e-06,
0.992645,-0.24512,,,0.124235,-0.007349,,0.020097,245.870247,-189.369518,,,8e-06,
0.993273,-0.253579,0.418133,0.863525,,,,-0.000484,,-173.619306,70.326522,-140.341086,5e-06,3e-06
0.993503,-0.11958,0.977998,,0.138521,0.013904,,0.004138,281.72009,-150.914355,126.447692,-201.436503,7e-06,2e-06
0.995698,-0.062356,0.973461,-0.151872,0.062976,-0.020465,0.012344,-0.005135,272.854288,,121.462805,-200.731521,,4e-06
0.992712,-0.280787,0.308067,0.900941,0.008957,-0.000783,0.000686,,265.573216,,64.150139,-151.241986,,
0.995151,,0.323867,,0.134949,0.01429,,,262.678521,,64.08044,-150.450883,,1.4e-05
0.994017,-0.242498,0.406032,,0.025924,-0.001149,-0.004229,-0.000767,,-170.837496,71.578979,,,
0.991366,,0.929908,0.183334,0.061748,-0.013736,,-0.001592,,-149.642988,131.854825,-190.347761,5e-06,3e-06
0.992919,-0.088627,,-0.108742,,-0.012297,0.000479,-0.011508,274.86418,,123.561457,-198.150402,8e-06,4e-06
0.993621,-0.044062,,-0.163523,0.108332,,,,288.301683,-154.790904,,,5e-06,6e-06
0.992573,,0.973866,,0.206474,0.01206,,,267.803153,-145.446452,121.481775,-189.063442,6e-06,4e-06
1.003652,-0.039765,0.981657,-0.080609,0.450376,0.030619,-0.181138,,300.475389,-194.838923,,,,0.000377
0.995518,-0.178967,0.938385,0.199596,0.239847,,-0.082489,0.021282,,-218.67102,121.200847,,6e-06,4e-06
0.993791,-0.356593,0.331783,0.865679,0.039557,0.000969,-0.000146,0.000128,264.25648,-207.612457,63.551621,,5e-06,8e-06
,-0.023542,0.968719,-0.14035,0.068054,0.003086,0.008855,,296.51988,,,-217.952082,6e-06,
0.99409,,0.903081,0.150173,0.345763,-0.009154,,-0.019092,,-161.998028,130.371956,-195.71365,5e-06,3e-06
0.998729,,0.952053,0.03331,0.362674,0.005999,,-0.018426,278.430654,-149.06332,124.887237,-198.707481,9.2e-05,2.6e-05
0.992844,,,0.173898,0.238758,,,-0.000911,277.313969,,127.957844,-191.178803,,
0.996776,-0.085737,0.94822,-0.17228,,,0.041446,0.043759,283.56864,,,,,1.4e-05
0.999461,,,,0.28809,-0.007144,-0.117124,-0.005892,316.002404,,127.993866,-202.309356,2e-06,3e-06
,-0.131012,0.972656,0.018578,0.570253,-0.036475,0.134293,,285.486573,-163.911085,,,9e-06,
0.993674,,0.969842,-0.179029,0.199796,-0.015335,,-0.007718,277.148476,-145.814512,122.87299,,7e-06,9e-06
0.995049,,0.954347,,,0.033013,-0.012131,0.002059,273.376064,,,-202.962749,7e-06,8e-06
0.994032,,0.92021,0.188266,0.15913,0.027531,,,314.801935,-217.190836,127.652616,,0.000559,0.000385
,,0.187314,-0.496695,0.862331,,-0.005349,,291.966605,-185.416781,100.902357,-195.92063,4e-06,
1.010666,-0.183271,-0.942269,0.176263,0.224001,-0.018374,-0.003054,0.01752,271.155945,,53.466534,-197.382391,1.1e-05,
,0.24018,0.940911,,1.256036,-0.025522,-0.140552,0.015913,258.403489,-163.431855,108.803745,,6e-06,3e-06
,0.20669,0.951827,,0.726386,0.074462,0.325672,0.115459,270.251736,-155.638195,,-184.856644,0.000177,0.001098
,0.422797,0.854118,0.269941,0.01131,,-0.001506,0.000394,269.652702,-141.349066,110.776215,,,4e-06
0.989012,0.176385,0.971023,0.064144,0.011057,0.000493,-5.4e-05,0.000153,284.276924,-138.142538,114.707726,-220.388211,6e-06,6e-06
0.992169,0.196301,,0.299079,,0.021717,-0.026887,,279.741127,-153.89275,120.965957,-199.608418,4.8e-05,
0.992202,0.482018,,,0.015753,,0.001939,,257.782528,-178.190771,,,4e-06,3e-06
0.990785,,0.936892,0.083998,0.114845,-0.014788,-0.049419,-0.0117,263.430914,-173.10445,125.333355,,2e-06,4e-06
0.993807,0.329883,0.595048,0.507632,0.21654,-0.033111,,0.0256,238.406762,-146.516511,90.407387,-161.794866,0.001864,0.002447
0.99078,0.405837,0.297694,,,0.000124,-0.000304,-0.002104,223.398754,,58.826561,,8e-06,
,0.001798,-0.024112,,0.00516,,0.000802,0.002253,,-152.219414,,-188.088451,,
1.005915,0.002117,,-1.005658,,-0.000457,-2.5e-05,-2.1e-05,,-152.52116,,-188.113829,4e-06,3e-05
,,-0.021383,,0.004416,,6.8e-05,-0.000186,253.320549,-152.738992,74.034654,,3e-05,7.1e-05
,,,-1.004715,0.00428,,0.000126,,253.461095,,74.36077,-187.942628,2.8e-05,5.5e-05
,,,,0.004474,0.000146,3.2e-05,0.000282,253.620812,,74.631042,-187.974247,2.4e-05,5.5e-05
1.007169,0.001632,-0.020518,-1.006955,0.004554,,,0.000163,253.982315,-152.849732,75.068421,-188.433557,1.3e-05,5.4e-05
1.004455,0.001568,-0.019569,-1.00426,0.004589,0.00029,-0.000238,-0.000145,253.694427,-153.09718,75.004264,-187.870445,4.9e-05,7.2e-05
,0.001391,,-1.003878,,-0.000114,-1.6e-05,-0.000232,,-153.213286,75.171585,-187.875646,5.1e-05,8.9e-05
1.004808,0.001287,-0.01866,-1.00463,0.004448,-0.000278,9.4e-05,-4.7e-05,,,75.38388,-187.815736,3.4e-05,7.6e-05
,0.001462,-0.019273,-1.004073,0.004319,,,,,-153.350209,75.496849,-187.803254,,4.9e-05
,0.0012,-0.019058,-1.004522,,,4.8e-05,-0.000221,253.961469,-153.351497,75.665235,-187.758738,,6.7e-05
,,-0.018415,-1.003921,0.004429,,2e-06,-4e-05,,,75.509211,,4e-06,3.3e-05
1.004038,0.001162,-0.018353,-1.003865,0.004481,0.000208,1.1e-05,0.000101,254.241111,-153.662256,75.601291,-187.908929,1.8e-05,4.2e-05
1.003971,,-0.018236,-1.0038,0.004484,-5.7e-05,-0.000178,0.000208,254.363678,-153.770636,75.783532,-187.912881,1.8e-05,
1.004699,0.00087,-0.017889,-1.004536,0.004445,0.00027,-5.9e-05,,,-153.833946,75.852805,-187.831961,3e-05,
1.00791,0.001019,,-1.007716,,7.4e-05,0.000114,,254.672684,-153.362013,75.898205,-188.616823,2.6e-05,
1.004314,0.001032,-0.018262,-1.004143,0.00451,0.000112,4.9e-05,-0.000253,254.372912,-153.646374,75.788008,-188.025005,2.1e-05,
1.00401,0.001066,-0.017688,-1.003849,0.004472,6.8e-05,,,254.437287,-153.745311,75.930604,,3.3e-05,6.3e-05
1.004006,0.000984,,-1.003847,0.004537,5.9e-05,,,254.339513,,75.99199,-187.803046,2.9e-05,5.6e-05
,,-0.01746,-1.003652,,,-0.000201,0.000197,,-153.788663,76.089186,-187.743969,4.6e-05,7.5e-05
,0.000955,-0.017075,-1.003321,0.004558,-3.5e-05,0.000164,,254.378664,,76.156966,-187.77642,4.1e-05,
1.003762,0.000825,-0.017151,-1.003611,,-0.000248,-1.1e-05,,254.464658,-153.85691,76.206843,-187.807623,5.3e-05,
1.004751,,-0.017086,,0.004752,-0.000134,,0.000161,264.306939,-159.639649,81.643177,-194.181579,2.6e-05,
1.003908,-0.002387,-0.016638,-1.00376,,2.4e-05,-0.000207,0.000501,264.318145,-159.554876,82.278997,-193.998313,,
,-0.001925,,-1.004091,0.004736,0.000231,,,264.458722,-159.606813,82.412001,,4.2e-05,
1.006005,-0.002141,-0.017262,,,,3.1e-05,0.000427,264.742123,,82.552679,-194.656906,,8.7e-05
,,-0.01658,-1.004132,0.004664,7.5e-05,-0.000117,-0.000132,264.576302,-159.537922,82.500884,-194.26978,4.6e-05,5.1e-05
1.004104,-0.00212,-0.016543,-1.00396,0.004708,,0.000118,-0.000249,,-159.5611,,-194.165769,3.8e-05,9.6e-05
1.003759,,-0.016468,,0.004576,4e-05,-0.000132,0.000238,264.495981,-159.616899,,-194.27394,2.4e-05,4.6e-05
1.005392,,-0.01658,-1.005249,0.004539,,7.4e-05,0.000109,264.465605,-159.635571,,-194.205085,,6.4e-05
1.003885,-0.002099,,-1.003737,0.004578,,-2.8e-05,,,,82.549695,-194.103987,,5.9e-05
1.003846,,,-1.003702,,-3.5e-05,-0.00015,0.000112,264.211855,-159.626772,81.872524,,1.3e-05,4.2e-05
1.003977,-0.001932,,-1.003835,0.004608,-0.000202,,0.000122,264.174158,-159.635356,,,2.5e-05,3.3e-05
1.030203,,0.379666,,0.727432,,0.16511,-0.09531,259.818787,-161.54777,,-187.189386,1.4e-05,3.3e-05
1.098542,-0.224288,,0.18369,1.646785,0.030831,,0.065641,298.558383,,119.09388,-181.12642,,
1.200846,,,0.048766,2.764885,,-0.132577,,284.854555,,,,,
1.231782,-0.278484,0.992513,0.012709,2.714898,-0.017651,,0.181257,280.736052,-190.942415,121.063792,-166.085705,0.000221,0.000308
1.252064,-0.282083,,,2.682553,0.007491,-0.031191,0.163831,280.081413,-190.505034,123.3368,-163.698046,0.000215,
1.253832,-0.292751,1.008596,,2.711352,,-0.095863,0.16019,,,,,,
1.035981,-0.157636,,,,,,,283.862138,-205.090328,85.877571,-174.855226,,0.000301
1.002334,,-0.091425,0.990069,0.129527,,0.001875,0.003163,,,,,0.000352,0.000233
1.000918,-0.039166,-0.163219,0.981877,0.135399,0.005118,0.007468,-0.062278,244.86117,-161.939653,91.119088,-159.280522,0.000178,0.000218
1.006595,-0.030957,,0.975937,0.117777,0.000683,-0.003325,-0.006955,242.47485,-160.120811,87.699984,-159.546165,0.000288,0.001261
1.005414,0.022103,-0.13873,0.993158,0.125512,,-0.009327,0.038112,237.73919,-156.976949,81.631454,,,
,,-0.146854,0.984664,,,0.000691,,250.894458,,95.824538,-160.018163,,0.000781
1.001709,,,0.976593,,,-0.011917,,243.877826,,89.88006,,0.000299,0.000646
,0.019842,-0.124959,,0.111849,-0.000604,0.000528,,,-160.692967,,-163.551391,5.7e-05,2.1e-05
0.997817,,-0.063004,0.989733,0.119526,0.005278,,-0.014449,,-150.258928,67.322631,-162.287874,,0.000271
0.994436,0.133364,,,0.099914,0.003946,-0.002944,0.020619,230.585534,,61.63393,-164.511406,0.000538,0.000568
1.001474,0.093089,-0.15438,0.978168,0.102235,-0.002791,,0.008172,241.677069,-157.577006,,-160.050614,,0.000196
,0.120661,-0.096016,0.981827,0.284378,0.011164,,,236.91754,-163.043836,58.569505,,0.000267,0.000334
1.017943,-0.153188,-0.389328,-0.003951,1.042975,0.10763,,,266.758409,,72.518321,,2.1e-05,2.2e-05
0.999963,,0.864705,,,-0.022385,0.082392,0.032536,287.832428,-182.47766,,-188.291478,,0.000111
,-0.394046,0.622029,0.33939,0.650273,,-0.006387,0.009674,,-166.565845,,-179.315393,0.000103,0.001497
0.999904,-0.282201,,0.165516,0.334826,,-0.097797,0.084422,285.929525,-167.211614,113.587208,,,
0.982778,-0.312249,,0.443757,,0.002081,0.005786,,293.889091,,120.825919,-196.68469,0.000201,
0.998209,-0.25937,,0.406762,0.025978,-0.005614,,,294.513284,,130.468725,,,0.001779
1.001313,-0.358206,,0.34541,,,-0.040366,-0.019162,,-111.91987,115.834851,,0.00217,0.001821
,0.026769,0.648567,-0.613611,0.37521,0.002613,,-0.102174,301.274274,-185.458416,,,0.004664,
1.001792,0.189817,0.835304,-0.513476,0.040388,-0.000984,-0.008486,0.006818,266.913727,,,,,0.000862
1.007037,,0.847212,,0.030386,,,-0.005344,285.015725,-161.743068,135.644805,,0.000494,0.000136
,0.169256,,-0.524856,,-0.001968,-0.000415,0.000559,,-162.387764,127.841466,-185.169507,0.001011,
1.000144,0.171849,0.858783,,0.016911,0.001103,-0.000711,,274.350509,-159.018344,126.90532,,0.00265,
0.999939,,0.827128,-0.536664,,,0.003748,,279.960388,,130.070778,-188.054127,0.00435,0.001341
0.998984,0.173631,0.84705,-0.497045,0.020519,,-0.003561,0.002976,,,131.162095,,0.002279,
1.012675,,0.844096,,0.024026,,-0.001039,,287.916663,-166.335136,131.80239,-193.570831,,
,0.208942,,-0.517345,0.031308,-0.001891,,,,,,-183.835055,0.000552,0.000285
1.004309,0.154906,0.859451,-0.490811,,,,,270.90162,,,-184.807343,0.000473,
0.998636,0.183435,0.828167,-0.522654,0.020153,-0.001665,-0.005851,0.004686,274.51857,-158.244452,126.927488,-184.951917,0.002789,0.00117
1.001498,,0.852698,-0.487507,0.015369,0.000399,-0.000429,-0.000339,273.618486,,126.895942,,,9.6e-05
,0.184565,0.834767,,,0.000612,-0.000478,0.000207,,-153.352784,,,0.000278,0.000166
,0.182887,0.846071,-0.500033,0.019123,0.00058,,-0.000478,271.469844,-153.782224,125.046672,-185.496515,0.000261,0.000167
0.999219,0.185839,0.843715,-0.497468,0.019978,0.000567,-0.000391,,,-154.736822,125.75688,-185.867207,,0.001378
,0.117516,0.827397,-0.560414,0.094692,0.019536,0.061839,-0.042021,293.777436,-182.532172,128.50265,,0.000103,
,0.279939,,,,,,0.024404,298.620076,,,-194.472808,0.000828,0.00159
,0.175659,0.840506,-0.512209,0.054372,-0.000555,0.001697,,,-167.163327,129.006531,-183.203713,0.00016,0.000158
,,0.886264,,0.030816,-0.004106,-0.012856,0.008564,,-172.421982,128.876298,,,
1.003694,0.121416,0.834168,-0.540038,0.059531,0.010618,0.035221,-0.024188,,-184.566485,129.380606,,0.000206,0.000285
1.004819,,0.774228,-0.584746,0.054362,,,-0.007306,,,116.281609,-194.70475,0.000921,0.005227
1.001121,0.212981,0.798103,-0.560413,0.049154,0.005823,0.01994,-0.012692,,,119.14056,,0.000144,
,0.318576,0.831248,,0.075295,-0.013614,-0.047916,0.033515,273.030399,,,-185.877608,,0.001012
1.016832,0.219713,0.85646,-0.482113,0.061589,0.017878,,-0.028027,,-185.768317,125.02557,-198.362791,0.000217,0.001791
1.015777,0.19988,0.830494,-0.521026,,,,-0.050918,,-187.150208,,,,0.000397
1.043682,-0.108821,-0.007977,-0.676411,,,0.20546,,,-187.298076,,-222.039685,,
1.009864,0.069355,,,0.743881,0.004507,0.042418,0.022744,,-189.450427,126.621834,,0.000458,0.000167
,,,0.033093,,,,0.037635,299.843178,-200.223985,113.260452,-191.921436,0.000454,0.000126
1.036112,,,0.051716,0.95877,-0.004621,-0.053554,,,-163.914519,127.58313,-194.777558,0.000889,0.00023
1.011935,0.059371,0.974738,0.130076,0.916605,,0.132331,0.057565,285.942447,-171.550869,127.003795,-189.273751,0.000251,6.4e-05
1.005484,,0.990063,,0.5273,-0.013785,,0.030176,284.363597,-183.565317,116.215533,,0.000759,0.000213
,-0.064157,0.980971,0.105271,0.488014,-0.005805,,,291.438455,,117.38337,-177.421367,,1.7e-05
0.996307,,,,0.169195,-0.034954,0.004394,,256.482249,-176.937862,100.713509,-155.467714,0.000304,
0.996848,-0.1026,,,,-0.003963,-0.003992,-0.028936,249.443458,-174.882302,95.013085,,8e-06,1.2e-05
,-0.234531,0.35672,0.89868,0.025254,0.002054,0.002453,0.001219,254.86445,,101.407943,-144.268306,,
0.995572,-0.11484,0.369383,,0.05527,,-0.011005,,249.781471,,100.436843,-137.835064,,1e-05
,,0.891969,,1.664072,-0.039953,0.173056,,272.192259,-170.704007,120.35742,-173.230794,8.8e-05,
1.025375,-0.067773,0.987629,0.053051,1.106464,-0.028915,,0.041867,279.273347,,,-171.016416,,6.1e-05
,-0.076163,0.717195,0.316884,0.427187,-0.047856,0.003562,-0.029617,283.314627,,119.329409,-192.430462,0.000756,0.000183
0.996038,,,0.979867,,-0.000131,0.003076,,249.684066,-172.413397,99.571462,-150.623332,,
0.997142,-0.118293,0.24907,,0.168944,-0.002871,,,239.382526,-170.454412,94.355737,-139.01454,,2.8e-05
0.995485,-0.126172,0.287233,0.944264,,-0.000111,-0.00027,0.000832,239.92584,-170.666665,97.271385,-137.735839,,8e-06
0.995671,,0.252154,0.950346,,,-0.01407,,241.432612,-171.928587,,-140.115593,1.3e-05,1.1e-05
0.996736,-0.133811,0.175931,0.966461,0.099672,,-0.002053,,240.135562,-170.447974,91.598031,,1.7e-05,1.4e-05
,-0.287419,0.247732,0.906833,0.12039,0.004733,0.00588,,252.023065,-187.83375,86.901107,-143.308916,,3e-05
,-0.079383,0.23129,0.963654,0.142841,-0.007189,-0.002575,0.002508,,-168.933023,94.613859,-141.198963,1.4e-05,2.2e-05
,,-0.034501,,0.071448,-0.000629,0.001742,-0.00124,,-179.814102,96.575032,-151.313961,3.2e-05,
,-0.190767,0.161412,0.960255,0.056506,0.000445,,,257.125239,-179.568585,102.976711,-152.518399,5.2e-05,3.6e-05
,,0.087435,0.991127,0.06246,,,-0.004665,252.344912,-173.477447,102.269487,,,0.000434
0.996139,-0.123067,0.157675,0.971452,0.231586,,-0.005921,-0.001173,248.012773,,93.492701,,,2.5e-05
1.000569,-0.094574,0.155788,0.979669,,,0.002079,-0.001085,246.662322,-174.076002,93.793666,,,1.1e-05
,-0.080461,0.172079,0.977558,,-0.001087,,0.000536,,-173.270346,94.559719,-147.872262,5.9e-05,6.8e-05
0.998378,-0.129464,0.111335,0.980534,0.093147,-0.000283,0.001606,0.00604,247.233762,-174.928229,,-147.877047,0.000432,0.000165
1.000685,-0.10819,,0.986511,0.144343,,,0.000204,,-174.520894,,,3.8e-05,5.1e-05
0.99483,-0.031806,0.131285,0.982762,0.202098,-0.000612,0.000634,0.001061,243.755307,-171.776641,90.783167,-147.18205,1.6e-05,3.2e-05
0.99893,-0.037384,0.123988,0.986478,0.231008,,0.001517,0.000749,,-172.536585,90.129868,-147.059941,5.5e-05,6.4e-05
0.998749,-0.067279,0.127734,0.986841,,,,,243.695724,-172.186123,91.850184,-145.945992,1.2e-05,6e-06
0.995003,,,0.9742,,,,0.001155,244.73267,-172.206511,,-146.514512,7e-05,8.2e-05
0.998206,-0.068434,0.064867,,,-0.007674,0.000613,-0.000872,,,,-146.81947,8e-06,
0.996412,-0.130136,0.162272,,,0.000845,0.002178,-0.000742,254.168476,,101.753669,,8.9e-05,0.000114
0.996976,,0.137984,0.97424,0.078615,-0.002318,,0.000379,254.707897,-178.040972,100.566862,-151.836924,2.1e-05,1.6e-05
,,0.121448,,0.033397,0.001193,-0.000769,0.000274,,-173.418643,100.75017,,,7e-06
0.996741,0.016692,0.14713,0.982368,,-0.000446,-0.000316,-0.001442,248.714764,-170.22027,99.24428,-151.767653,5.1e-05,5.9e-05
,-0.012338,0.137158,0.986147,0.046674,,,0.001238,250.204637,-172.055852,,-151.616006,,7e-06
1.001843,-0.080398,,0.982234,0.137759,,-0.003354,0.000131,250.028983,,,-150.419056,3.1e-05,2.2e-05
0.998143,,0.098396,0.985383,,-0.004192,-0.000314,-0.000352,251.102461,,98.264654,-150.510377,,
0.996807,-0.142353,0.021912,0.98599,,0.00101,-0.000606,,,-176.514646,98.769601,,,4.6e-05
,,0.11021,0.986887,0.030025,,-0.000709,0.001319,252.645527,,,-153.186561,2.1e-05,1.2e-05
,-0.030675,0.133815,,0.02524,,0.002141,,,-172.159511,101.327586,,4.9e-05,7.8e-05
,-0.043651,0.127075,0.988177,,-0.001166,,-0.002893,250.891837,-172.548389,100.146322,-152.124616,1.5e-05,1.3e-05
0.997565,-0.045369,0.115333,0.986931,0.200505,,0.007568,,,-171.828149,100.106676,-152.130441,5e-06,2e-06
,,0.137656,0.975525,0.210775,,-0.001218,,248.754016,-175.4624,94.965127,-148.523366,3.6e-05,1.8e-05
1.002325,-0.067006,0.148854,,0.292106,-0.003884,0.001681,0.002123,246.162165,-172.719435,93.228611,,0.000175,6.2e-05
,-0.144708,0.162895,,0.037152,-0.006943,,0.00334,248.960174,-173.066249,97.995449,-149.74507,5.9e-05,
0.999075,,,0.966269,0.325127,-0.003922,,-0.00586,245.161045,-173.561575,91.782191,-146.696738,6.4e-05,2.2e-05
1.023841,-0.135105,0.8703,0.202182,1.167962,0.018877,0.009731,0.113458,273.295539,-175.637309,118.571455,-171.37005,8.8e-05,5.1e-05
0.994912,-0.127939,,0.316343,0.47271,0.020145,,-0.010079,262.990887,-176.718743,102.453434,-165.079302,0.000444,
0.994558,-0.244351,0.915247,,0.444904,0.003593,0.004064,0.007135,271.291331,-162.63929,117.32987,-182.585892,0.00067,
1.060042,-0.0728,,0.08707,,,0.22961,0.0778,282.182446,-177.206987,122.538135,,0.001053,0.000311
1.01653,-0.134875,0.973272,,,0.03982,-0.221641,-0.00335,290.459276,,,-191.650386,7.5e-05,4.9e-05
0.999558,-0.171538,0.965432,,0.477623,,,,299.153673,,114.495856,-199.784195,0.000102,5.5e-05
0.988476,,0.95494,,0.026815,0.000143,-0.001378,0.000326,303.8809,-194.306038,,,4e-05,
0.999801,-0.127189,0.968754,0.062273,0.549118,0.003204,-0.039646,0.016419,298.599884,,117.224575,-185.894666,,0.000444
